"month","day","year","subplot_code","transect_section_letter","code_of_piece","diameter_width.mm","diameter_height.mm","penetration.200mm","penetration.200mm.1","orientation_degrees","inclination","branchfall","uniqid","tag","notes","observer","RT","RR","TT","TC","TS","TV","MC","MS","suspended","soil_contact","years_present","first_appearance","last_ppearance","coded_notes"
2,13,2017,"22,21","L","22,21L.2.1",313,NA,41,NA,NA,NA,"0","fallen167","4484","el mismo que L2-2, diferente rama",NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
2,13,2017,"22,21","L","22,21L.2.2",208,NA,28,NA,NA,NA,"0","fallen168","4484","el mismo que L2-1, diferente rama",NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,3,2017,2019,""
2,13,2017,"22,21","M","22,21M.2.2",548,NA,44,NA,NA,NA,"1","fallen169","4484","es el mismo que L2-2",NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
2,13,2017,"22,21","N","22,21N.0.1",600,NA,32,NA,NA,NA,"1","fallen171",NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,2,2017,2018,""
2,7,2017,"23,06","G","23,06G.7.1",312,NA,20,NA,NA,NA,"0","fallen173","4673",NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"FALSE","TRUE",NA,NA,4,2017,2020,""
2,7,2017,"23,06","G","23,06G.7.2",293,NA,27,NA,NA,NA,"0","fallen174","4673",NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"TRUE","FALSE",NA,NA,8,2017,2024,""
2,13,2017,"23,17","I","23,17I.6.1",227,NA,189,NA,NA,NA,"1","fallen175",NA,NA,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"TRUE","FALSE",NA,NA,3,2017,2019,""
2,13,2017,"23,23","A","23,23A.2.1",281,NA,32,NA,NA,NA,"0","fallen176",NA,"es el mismo que A2-2",NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
2,13,2017,"23,23","A","23,23A.2.2",283,NA,11,NA,NA,NA,"0","fallen177",NA,"es el mismo que A2-1",NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
2,7,2017,"24,09","J","24,09J.5.2",241,NA,104,NA,NA,NA,"0","fallen180","146601","corteza",NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"TRUE","FALSE",NA,NA,1,2017,2017,""
2,10,2017,"24,15","D","24,15D.2.1",268,NA,50,NA,NA,NA,"1","fallen181",NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,2,2017,2018,""
2,9,2017,"26,08","J","26,08J.7.1",288,NA,52,NA,NA,NA,"2","fallen183","131516","rama de tronco caido con corteza",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,3,2017,2019,""
2,9,2017,"26,08","J","26,08J.7.2",396,NA,51,NA,NA,NA,"2","fallen184","131516","Rama de tronco caido con corteza",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,2,2017,2018,""
2,10,2017,"26,17","D","26,17D.7.1",212,NA,52,NA,NA,NA,"0","fallen186","4169",NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"FALSE","TRUE",NA,NA,1,2017,2017,""
2,10,2017,"26,17","K","26,17K.2.1",523,NA,39,NA,NA,NA,"1","fallen188",NA,"es el mismo N 2-1. Tiene bandas de metal y plástica. Se corrigió, tiene cascara",NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,8,2017,2024,""
2,10,2017,"26,17","N","26,17N.2.1",531,NA,27,NA,NA,NA,"1","fallen189",NA,"es el mismo K 2-1",NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
2,14,2017,"26,21","A","26,21A.3.1",293,NA,NA,9,NA,NA,"0","fallen191",NA,"se rompio",NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,1,2017,2017,"AA;"
2,14,2017,"26,21","A","26,21A.3.2",436,NA,127,NA,NA,NA,"1","fallen192",NA,"es TT",NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,3,2017,2019,""
2,14,2017,"26,21","B","26,21B.4.2",252,NA,NA,5,NA,NA,"0","fallen196",NA,"es el mismo que 26,21 A 3-2",NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,1,2017,2017,""
2,14,2017,"26,21","M","26,21M.9.1",477,NA,19,NA,NA,NA,"1","fallen198",NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
2,14,2017,"26,21","P","26,21P.3.1",677,NA,24,NA,NA,NA,"1","fallen199",NA,"Sin corteza. Se corrigió es TT no RR  y TC no TS. Es el mismo que A3-2",NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
2,10,2017,"28,16","D","28,16D.7.1",203,NA,46,NA,NA,NA,"0","fallen200","9863","Hura",NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"TRUE","FALSE",NA,NA,1,2017,2017,""
2,10,2017,"28,16","E","28,16E.7.1",227,NA,80,NA,NA,NA,"0","fallen201","3858",NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,1,2017,2017,""
2,10,2017,"28,16","G","28,16G.7.1",293,NA,141,NA,NA,NA,"1","fallen202","3859",NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,1,2017,2017,""
2,10,2017,"28,16","G","28,16G.7.2",540,NA,41,NA,NA,NA,"1","fallen203","3858",NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,8,2017,2024,""
2,10,2017,"28,16","N","28,16N.6.1",246,NA,30,NA,NA,NA,"0","fallen204","3761","el árbol perdió la mitad de la copa",NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"FALSE","TRUE",NA,NA,4,2017,2020,""
2,10,2017,"28,16","N","28,16N.6.2",307,NA,39,NA,NA,NA,"0","fallen205","3761",NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"FALSE","TRUE",NA,NA,5,2017,2021,""
2,10,2017,"28,16","N","28,16N.7.1",427,NA,27,NA,NA,NA,"0","fallen206","3761",NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"FALSE","TRUE",NA,NA,6,2017,2022,""
2,10,2017,"28,16","N","28,16N.7.2",201,NA,30,NA,NA,NA,"0","fallen207","3761",NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"FALSE","TRUE",NA,NA,1,2017,2017,""
2,10,2017,"28,16","O","28,16O.6.1",298,NA,96,NA,NA,NA,"0","fallen208","3761",NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"FALSE","TRUE",NA,NA,3,2017,2019,""
2,9,2017,"29,06","F","29,06F.3.1",525,NA,NA,14,NA,NA,"1","fallen210","3601","es el mismo arbol",NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"FALSE","TRUE",NA,NA,2,2017,2018,""
2,9,2017,"29,06","E","29,06E.7.1",228,NA,17,NA,NA,NA,"1","fallen213","3681","con corteza rama de tronco de pie",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,3,2017,2019,""
2,14,2017,"30,23","L","30,23L.7.1",403,NA,47,NA,NA,NA,"2","fallen215","3468",NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"FALSE","TRUE",NA,NA,5,2017,2021,""
2,15,2017,"31,16","D","31,16D.9.1",722,NA,120,NA,NA,NA,"1","fallen216",NA,"tronco,tronco de tronco caido",NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
2,20,2017,"32,07","O","32,07O.7.1",229,NA,21,NA,NA,NA,"0","fallen217","2995",NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"TRUE","FALSE",NA,NA,6,2017,2022,""
2,16,2017,"33,12","G","33,12G.2.1",963,NA,57,NA,NA,NA,"1","fallen218",NA,"es el que estaba parado en F 9-1.Se esta rajando",NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,"AA;"
2,16,2017,"33,12","J","33,12J.9.1",733,NA,NA,27,NA,NA,"0","fallen220",NA,"es el mismo que J9-2",NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
2,16,2017,"33,12","J","33,12J.9.2",342,NA,53,NA,NA,NA,"0","fallen221",NA,"el mismo que J9-1",NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,6,2017,2022,""
2,14,2017,"33,21","O","33,21O.3.1",459,NA,NA,1,NA,NA,"1","fallen222","2805",NA,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"FALSE","TRUE",NA,NA,1,2017,2017,""
2,20,2017,"34,04","D","34,04D.7.1",537,NA,22,NA,NA,NA,"1","fallen223","2919",NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,4,2017,2020,""
2,20,2017,"34,04","E","34,04E.7.1",971,NA,21,NA,NA,NA,"1","fallen224","2919","la muestra está rajada",NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,7,2017,2023,"AA;"
2,20,2017,"34,04","L","34,04L.0.1",355,NA,195,NA,NA,NA,"0","fallen225",NA,"no se sabe de que arbol es esta muestra",NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
2,20,2017,"34,04","L","34,04L.6.1",327,NA,105,NA,NA,NA,"1","fallen226","2614",NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,1,2017,2017,""
2,20,2017,"34,04","L","34,04L.7.1",260,NA,NA,6,NA,NA,"0","fallen227","2609",NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"FALSE","TRUE",NA,NA,1,2017,2017,""
2,15,2017,"34,15","M","34,15M.0.2",341,NA,43,NA,NA,NA,"0","fallen228",NA,"rama de tronco caido sin corteza",NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,6,2017,2022,""
2,15,2017,"34,15","P","34,15P.6.1",278,NA,35,NA,NA,NA,"0","fallen229","2677","rama de tronco de pie con corteza",NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"TRUE","FALSE",NA,NA,4,2017,2020,""
2,15,2017,"34,15","P","34,15P.6.2",312,NA,32,NA,NA,NA,"0","fallen230","2677","rama de tronco de pie con corteza",NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"TRUE","FALSE",NA,NA,4,2017,2020,""
2,20,2017,"36,04","P","36,04P.3.1",264,NA,156,NA,NA,NA,"1","fallen232","2272","corteza",NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"FALSE","TRUE",NA,NA,3,2017,2019,""
2,20,2017,"36,10","B","36,10B.5.1",858,NA,57,2,NA,NA,"1","fallen233","2309",NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,8,2017,2024,""
2,15,2017,"36,13","A","36,13A.5.1",563,NA,NA,10,NA,NA,"1","fallen234",NA,"TAB2AR. El mismo que C 5-1",NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,1,2017,2017,""
2,15,2017,"36,13","B","36,13B.5.1",365,NA,NA,11,NA,NA,"1","fallen235",NA,"TAB2AR. El mismo que A 5-1. Corrección está en B y no en C",NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,1,2017,2017,""
2,15,2017,"36,13","L","36,13L.6.1",3107,NA,160,NA,NA,NA,"1","fallen238",NA,"el árbol está en 36,13 en 4,4",NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,5,2017,2021,""
2,15,2017,"36,13","M","36,13M.6.1",577,NA,75,NA,NA,NA,"0","fallen240","2347","rama sin corteza",NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"FALSE","TRUE",NA,NA,5,2017,2021,""
2,15,2017,"36,13","M","36,13M.6.2",247,NA,56,NA,NA,NA,"0","fallen241","2347","rama de tronco con corteza",NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"TRUE","FALSE",NA,NA,1,2017,2017,""
2,15,2017,"36,13","M","36,13M.6.3",389,NA,39,NA,NA,NA,"0","fallen242","2347","rama de tronco sin corteza",NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"TRUE","FALSE",NA,NA,4,2017,2020,""
2,15,2017,"36,13","M","36,13M.6.4",283,NA,25,NA,NA,NA,"0","fallen243","2347","rama de tronco sin corteza",NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"TRUE","FALSE",NA,NA,4,2017,2020,""
2,15,2017,"36,13","M","36,13M.6.5",307,NA,23,NA,NA,NA,"0","fallen244","2347","rama de tronco sin corteza",NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"FALSE","TRUE",NA,NA,6,2017,2022,""
2,14,2017,"37,17","G","37,17G.6.1",500,NA,NA,6,NA,NA,"1","fallen246",NA,"es el mismo que H6-1",NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,1,2017,2017,""
2,14,2017,"37,17","H","37,17H.6.1",255,NA,53,NA,NA,NA,"0","fallen247",NA,"es el mismo que G6-1",NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,1,2017,2017,""
2,14,2017,"37,17","K","37,17K.7.1",202,NA,45,NA,NA,NA,"1","fallen248","77881",NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"TRUE","FALSE",NA,NA,3,2017,2019,""
2,14,2017,"37,17","K","37,17K.7.2",298,NA,154,NA,NA,NA,"1","fallen249","2371",NA,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"FALSE","TRUE",NA,NA,3,2017,2019,""
2,14,2017,"37,17","O","37,17O.5.1",252,NA,183,NA,NA,NA,"1","fallen251","2144",NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,1,2017,2017,""
2,20,2017,"39,07","A","39,07A.4.1",261,NA,71,NA,NA,NA,"1","fallen253","1964","es el mismo arbol que B 4-2",NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,2,2017,2018,""
2,20,2017,"39,07","B","39,07B.4.1",211,NA,53,NA,NA,NA,"1","fallen254",NA,"tiene banda de metal",NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,6,2017,2022,""
2,20,2017,"39,07","B","39,07B.4.2",274,NA,NA,7,NA,NA,"1","fallen255","1964","es el mismo arbol que A 4-1",NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,1,2017,2017,""
2,20,2017,"39,07","K","39,07K.4.1",308,NA,NA,10,NA,NA,"0","fallen257","1869","el año pasado teina muchas lianas encima por lo que el dbh no fue bueno",NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"FALSE","TRUE",NA,NA,1,2017,2017,""
2,20,2017,"39,07","L","39,07L.4.1",290,NA,116,NA,NA,NA,"0","fallen258","1869",NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"FALSE","TRUE",NA,NA,1,2017,2017,""
2,20,2017,"39,07","L","39,07L.4.2",252,NA,191,NA,NA,NA,"0","fallen259","1869",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,2,2017,2018,""
2,20,2017,"39,07","L","39,07L.4.3",232,NA,NA,2,NA,NA,"0","fallen260","1869","esta muestra estaba suspendida en el aire, se rompió y cayo, ahora está en P",NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,2,2017,2018,""
2,20,2017,"39,07","L","39,07L.7.1",600,NA,85,NA,NA,NA,"1","fallen262","1869",NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,4,2017,2020,""
2,20,2017,"39,07","O","39,07O.6.1",290,NA,101,NA,NA,NA,"1","fallen263",NA,"es un Zantoxylum",NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,3,2017,2019,""
2,20,2017,"39,07","N","39,07N.7.1",211,NA,NA,10,NA,NA,"0","fallen264","1869",NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,1,2017,2017,""
2,24,2017,"40,21","B","40,21B.9.2",283,NA,31,NA,NA,NA,"1","fallen265",NA,"esta aplastado. Parte de la muestra se rompió y esta movida de posicion",NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,1,2017,2017,""
2,24,2017,"40,21","G","40,21G.5.1",209,NA,53,NA,NA,NA,"1","fallen266","64279","con corteza",NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,4,2017,2020,""
2,24,2017,"41,24","D","41,24D.4.1",203,NA,88,NA,NA,NA,"1","fallen267","58825",NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"FALSE","TRUE",NA,NA,1,2017,2017,""
2,24,2017,"41,24","I","41,24I.4.1",903,NA,29,NA,NA,NA,"1","fallen269","1749","esta en la interseccion con H y J tambien",NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
2,24,2017,"41,24","N","41,24N.4.1",224,NA,NA,6,NA,NA,"1","fallen270","54559",NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,1,2017,2017,""
2,22,2017,"42,12","A","42,12A.9.1",218,NA,27,NA,NA,NA,"0","fallen271",NA,"es el mismo. Esta en el 41,10 en el 2,2 al lado del árbol 1478",NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,1,2017,2017,""
2,22,2017,"42,12","A","42,12A.9.2",550,NA,81,NA,NA,NA,"1","fallen272",NA,"es el mismo",NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
2,22,2017,"42,12","M","42,12M.9.1",273,NA,116,NA,NA,NA,"1","fallen273",NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,2,2017,2018,""
2,22,2017,"42,12","N","42,12N.6.1",528,NA,83,NA,NA,NA,"1","fallen274",NA,"es el mismo que está en 44,13 con la pregunta del ficus con la fotografia",NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,3,2017,2019,""
2,22,2017,"42,12","P","42,12P.9.3",242,NA,26,NA,NA,NA,"0","fallen275",NA,"es el mismo",NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,6,2017,2022,""
2,24,2017,"42,21","I","42,21I.3.1",265,NA,NA,11,NA,NA,"1","fallen276",NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,1,2017,2017,""
2,24,2017,"42,21","J","42,21J.6.1",232,NA,52,NA,NA,NA,"1","fallen277","1339",NA,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"TRUE","FALSE",NA,NA,2,2017,2018,""
2,22,2017,"43,10","B","43,10B.9.1",571,NA,19,NA,NA,NA,"1","fallen278",NA,"esta aplastado",NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
2,22,2017,"43,10","I","43,10I.0.1",212,NA,21,NA,NA,NA,"0","fallen279","1246","Dypterix",NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"FALSE","TRUE",NA,NA,8,2017,2024,""
2,22,2017,"43,10","L","43,10L.4.1",210,NA,NA,13,NA,NA,"0","fallen280","901","rama de arbol caido",NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,1,2017,2017,""
2,23,2017,"43,15","B","43,15B.5.1",203,NA,35,NA,NA,NA,"0","fallen281","1081","sin hojas. Revizar el año pasado porque es TT TV MC",NA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"TRUE","FALSE",NA,NA,1,2017,2017,""
2,22,2017,"44,07","G","44,07G.9.2",1285,NA,131,NA,NA,NA,"1","fallen282",NA,"sin corteza",NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
2,22,2017,"44,07","J","44,07J.9.1",1086,NA,27,NA,NA,NA,"0","fallen283",NA,"sin corteza",NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
2,22,2017,"44,07","N","44,07N.9.1",380,NA,13,NA,NA,NA,"1","fallen284",NA,"tronco, tronco sin corteza",NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,8,2017,2024,""
2,22,2017,"44,13","B","44,13B.9.1",287,NA,25,NA,NA,NA,"0","fallen285",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
2,22,2017,"44,13","D","44,13D.6.1",286,NA,97,NA,NA,NA,"1","fallen286",NA,"es el mismo que D6-3. Es Ficus",NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,2,2017,2018,""
2,22,2017,"44,13","D","44,13D.6.2",960,NA,194,NA,NA,NA,"1","fallen287","1094","se está aplastando",NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,4,2017,2020,""
2,22,2017,"44,13","D","44,13D.6.3",273,NA,116,NA,NA,NA,"1","fallen288",NA,"es el mismo que D6-1. Es Ficus",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,2,2017,2018,""
2,22,2017,"44,13","J","44,13J.9.1",560,NA,57,NA,NA,NA,"1","fallen289",NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
3,2,2017,"44,23","A","44,23A.9.1",447,NA,12,NA,NA,NA,"0","fallen292",NA,"se rajo. Es el mismo que A 9-2",NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,3,2017,2019,""
3,2,2017,"44,23","A","44,23A.9.2",245,NA,11,NA,NA,NA,"0","fallen293",NA,"es el mismo que A 9-1",NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
3,2,2017,"44,23","A","44,23A.6.1",215,NA,34,NA,NA,NA,"1","fallen294",NA,"correguir en censo anterior es TC y no Ts",NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,3,2017,2019,""
3,2,2017,"44,23","A","44,23A.6.2",473,NA,69,NA,NA,NA,"1","fallen295",NA,NA,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"FALSE","TRUE",NA,NA,5,2017,2021,""
3,2,2017,"44,23","C","44,23C.9.1",482,NA,33,NA,NA,NA,"1","fallen296",NA,"es el mismo que F 9-1",NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
3,2,2017,"44,23","C","44,23C.6.1",265,NA,142,NA,NA,NA,"1","fallen297","43469",NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,2,2017,2018,""
3,2,2017,"44,23","F","44,23F.9.1",513,NA,20,NA,NA,NA,"1","fallen298",NA,"es el mismo que C 9-1. Revizar medida de diam en censo anterior",NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
3,2,2017,"44,23","F","44,23F.6.1",302,NA,151,NA,NA,NA,"1","fallen299","43469","correguir es TC y no T S",NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,2,2017,2018,""
3,2,2017,"44,23","G","44,23G.5.1",222,NA,51,NA,NA,NA,"0","fallen300","1005","rama no toca el suelo",NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,1,2017,2017,""
3,2,2017,"44,23","H","44,23H.5.1",549,NA,91,NA,NA,NA,"1","fallen301","1005","correcion, está en H y no en I",NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,7,2017,2023,""
3,2,2017,"44,23","H","44,23H.5.2",306,NA,100,NA,NA,NA,"1","fallen302","1004","Correccion, está en H y no en I. Es Tc y no Ts",NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,4,2017,2020,""
3,2,2017,"44,23","I","44,23I.6.1",524,NA,45,NA,NA,NA,"1","fallen303","1005",NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,7,2017,2023,""
3,2,2017,"44,23","I","44,23I.6.2",275,NA,95,NA,NA,NA,"1","fallen304","1004",NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,5,2017,2021,""
3,2,2017,"44,23","K","44,23K.3.1",495,NA,33,NA,NA,NA,"1","fallen305","983",NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
3,2,2017,"44,23","N","44,23N.3.1",394,NA,38,NA,NA,NA,"1","fallen306","983",NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
3,2,2017,"44,23","N","44,23N.7.1",243,NA,NA,7,NA,NA,"1","fallen309",NA,"tenia banda de metal",NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,1,2017,2017,""
2,21,2017,"45,05","D","45,05D.5.1",355,NA,31,NA,NA,NA,"1","fallen311",NA,"tiene banda plastica",NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,4,2017,2020,""
2,21,2017,"45,05","G","45,05G.5.1",342,NA,100,NA,NA,NA,"1","fallen312",NA,"es el mismo que H 5-1.",NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,4,2017,2020,""
