"month","day","year","subplot_code","transect_section_letter","code_of_piece","diameter_one.mm","diameter_two.mm","height","POM","penetration.200mm","penetration.200mm.1","branches","uniqid","tag","notes","observer","MC","MS","coded_notes"
2,15,2022,"33,21","G","33,21G.22.1",285,280,11.3,1.3,NA,NA,2,"standing172","3106",NA,"E","TRUE","FALSE",""
2,16,2022,"34,04","D","34,04D.21.1",332,328,12.2,1.3,NA,NA,2,"standing173","90806",NA,"V","TRUE","FALSE",""
2,16,2022,"34,04","E","34,04E.21.1",361,365,9.8,1.5,NA,NA,2,"standing174","2921",NA,"V","TRUE","FALSE",""
2,17,2022,"34,15","A","34,15A.20.1",494,473,2.8,1.3,NA,NA,2,"standing175",NA,NA,"V","TRUE","FALSE",""
2,17,2022,"34,15","J","34,15J.21.1",282,278,19.1,1.3,NA,NA,1,"standing176","633201",NA,"V","TRUE","FALSE",""
2,17,2022,"34,15","K","34,15K.20.1",201,187,11.6,1.3,NA,NA,1,"standing177","87643",NA,"V","TRUE","FALSE",""
2,17,2022,"35,17","A","35,17A.21.1",351,335,1,0.5,NA,NA,2,"standing178","2472","se partio a 1.00","E","FALSE","TRUE",""
2,17,2022,"35,17","D","35,17D.21.1",641,312,1.16,0.6,NA,NA,2,"standing179","2692",NA,"E","FALSE","TRUE",""
2,16,2022,"36,04","L","36,04L.19.1",952,425,1.8,1.3,NA,NA,2,"standing182","2274",NA,"V","TRUE","FALSE",""
2,17,2022,"37,17","D","37,17D.21.1",245,174,2.35,1.3,NA,NA,2,"standing186","77665",NA,"V","FALSE","TRUE",""
2,16,2022,"38,11","D","38,11D.22.1",243,242,19.2,1.8,NA,NA,1,"standing190","72061","Cecryn","V","TRUE","FALSE",""
2,17,2022,"39,07","N","39,07N.21.1",328,313,11.7,1.3,NA,NA,1,"standing193","61292",NA,"E","TRUE","FALSE",""
2,17,2022,"39,15","C","39,15C.21.1",435,422,25.8,1.3,NA,NA,0,"standing194","2006",NA,"E","TRUE","FALSE",""
2,18,2022,"42,12","C","42,12C.3.1",253,173,8.7,1.3,NA,NA,2,"standing198",NA,NA,"E","FALSE","TRUE",""
2,18,2022,"42,12","N","42,12N.9.2",246,118,0.69,0.45,NA,NA,2,"standing199",NA,"Se esta rajando","E","FALSE","TRUE","AA;"
2,18,2022,"42,12","P","42,12P.22.1",496,234,20,1.3,NA,NA,1,"standing200","1256",NA,"E","FALSE","TRUE",""
2,18,2022,"42,12","P","42,12P.22.2",555,504,15.2,2.8,NA,NA,1,"standing201","1258",NA,"E","FALSE","TRUE",""
2,18,2022,"42,12","P","42,12P.22.3",319,293,7,1.8,NA,NA,2,"standing202","1259",NA,"E","FALSE","TRUE",""
2,22,2022,"42,21","J","42,21J.22.1",540,202,0.54,0.27,NA,NA,2,"standing203","1388",NA,"E","FALSE","TRUE",""
2,18,2022,"43,10","K","43,10K.22.1",253,223,2.4,1.3,NA,NA,2,"standing205","41676","Esta quebrado a 2.4mt","V","TRUE","FALSE",""
2,18,2022,"43,15","B","43,15B.22.1",223,200,12.5,1.3,NA,NA,2,"standing206","42250",NA,"E","FALSE","TRUE",""
2,18,2022,"43,15","F","43,15F.22.1",246,228,13.3,1.3,NA,NA,2,"standing208","17999",NA,"E","TRUE","FALSE",""
2,18,2022,"43,15","H","43,15H.0.2",228,179,1.2,0.6,NA,NA,2,"standing209","1284",NA,"E","FALSE","TRUE",""
2,18,2022,"43,15","J","43,15J.9.1",296,248,1.7,1.3,NA,NA,2,"standing210",NA,"Completamente hueco","E","FALSE","TRUE","CH;"
2,18,2022,"44,07","B","44,07B.5.1",398,246,1.3,0.65,NA,NA,2,"standing211","870","se quebro y esta rajado se esta descomponiendo","V","FALSE","TRUE","AA;"
2,21,2022,"47,10","F","47,10F.20.1",414,383,1.2,0.6,NA,NA,2,"standing216","446310",NA,"E","FALSE","TRUE",""
2,21,2022,"47,10","G","47,10G.6.1",250,189,1,0.5,NA,NA,2,"standing217","550","la muestra se quebro a 1.00m de altura","E","FALSE","TRUE",""
2,22,2022,"47,17","A","47,17A.22.1",826,716,13.7,3.8,NA,NA,2,"standing219","366","Escalera","E","FALSE","TRUE",""
2,22,2022,"47,17","N","47,17N.22.1",763,738,31.1,31.1,NA,NA,0,"standing220","361","Escalera","E",NA,NA,""
2,18,2022,"49,04","I","49,04I.20.1",343,288,5.4,1.3,NA,NA,2,"standing222","199",NA,"V","TRUE","FALSE",""
2,21,2022,"49,12","H","49,12H.8.1",242,196,1.87,1.3,NA,NA,2,"standing223","234",NA,"E","TRUE","FALSE",""
2,21,2022,"49,12","J","49,12J.19.1",247,246,7.6,1.3,NA,NA,2,"standing224","10738",NA,"E","TRUE","FALSE",""
2,21,2022,"49,21","F","49,21F.21.1",213,NA,6.8,1.3,NA,NA,2,"standing225","12294",NA,"E","TRUE","FALSE",""
2,21,2022,"49,24","A","49,24A.22.1",541,387,18.2,1.3,NA,NA,2,"standing226","7","inclinado 31.4 grados. tag numero siete","E","TRUE","FALSE",""
2,21,2022,"49,24","B","49,24B.19.1",444,384,0.6,0.5,NA,NA,2,"standing228","129102",NA,"E","FALSE","TRUE",""
2,8,2023,"01,21","I","01,21I.20.1",367,197,1.08,0.54,NA,NA,2,"standing001","8518",NA,"E","TRUE","FALSE",""
2,8,2023,"01,21","K","01,21K.8.1",315,283,1.1,0.55,NA,NA,2,"standing002","8207",NA,"E","TRUE","FALSE",""
2,8,2023,"01,21","L","01,21L.20.1",804,610,10.3,1.3,NA,NA,2,"standing003","8208",NA,"E","TRUE","FALSE",""
3,10,2023,"01,21","P","01,21P.8.1",462,483,15.1,2.8,NA,NA,2,"standing004","8214",NA,"E","FALSE","TRUE",""
2,8,2023,"01,24","M","01,24M.9.1",412,374,2.9,1.3,NA,NA,2,"standing006","8188",NA,"E","FALSE","TRUE",""
2,10,2023,"02,16","N","02,16N.22.1",328,338,5,1.3,NA,NA,2,"standing007","253219",NA,"E","TRUE","FALSE",""
2,10,2023,"02,16","F","02,16F.23.1",294,302,13.4,1.5,NA,NA,2,"standing008","257727",NA,"E","TRUE","FALSE",""
3,10,2023,"03,09","D","03,09D.21.1",434,366,6.7,1.3,NA,NA,2,"standing010","8040","se partio","E","TRUE","FALSE",""
2,10,2023,"03,09","I","03,09I.21.1",345,266,9.6,1.3,NA,NA,2,"standing012","8050",NA,"E","TRUE","FALSE",""
2,10,2023,"03,09","J","03,09J.20.1",580,561,17.1,1.3,NA,NA,1,"standing013","8048",NA,"E","FALSE","TRUE",""
3,10,2023,"03,09","L","03,09L.23.1",304,NA,5.5,3,NA,NA,2,"standing014","268184","Escalera","E",NA,NA,""
2,10,2023,"03,09","N","03,09N.8.1",356,329,22.2,1.3,NA,NA,1,"standing015","268164",NA,"E","FALSE","TRUE",""
2,10,2023,"03,09","N","03,09N.21.1",213,199,4.1,1.3,NA,NA,2,"standing016","268197",NA,"E","TRUE","FALSE",""
3,10,2023,"03,12","A","03,12A.3.1",595,579,35.4,3.5,NA,NA,1,"standing017","7902",NA,"E","FALSE","TRUE",""
2,10,2023,"03,12","E","03,12E.21.1",250,208,0.51,0.27,NA,NA,2,"standing018","252102",NA,"E","FALSE","TRUE",""
2,10,2023,"03,12","F","03,12F.23.1",205,183,2.6,1.3,NA,NA,2,"standing019","8067",NA,"E",NA,NA,""
2,13,2023,"05,03","E","05,03E.19.1",358,270,3,1.3,NA,NA,2,"standing020","7656",NA,"E","TRUE","FALSE",""
2,13,2023,"05,03","G","05,03G.7.1",399,315,1.24,0.55,NA,NA,2,"standing021","7660",NA,"E","TRUE","FALSE",""
2,9,2023,"05,12","A","05,12A.22.1",259,233,5.3,1.3,NA,NA,2,"standing023","236900",NA,"E","TRUE","FALSE",""
3,10,2023,"05,20","A","05,20A.7.1",420,385,9.4,1.3,NA,NA,2,"standing024","238573","No fue medido en el 2022. No estaba en el formulario parece que fue borrado por error o accidente.","E","FALSE","TRUE",""
2,8,2023,"05,20","J","05,20J.21.1",244,239,5.3,1.3,NA,NA,1,"standing025","269635","NA E","E","TRUE","FALSE",""
2,8,2023,"05,20","K","05,20K.21.1",277,244,10.4,1.3,NA,NA,1,"standing026","7497","NA E","E","TRUE","FALSE",""
2,8,2023,"05,20","P","05,20P.3.1",343,342,13.4,1.3,NA,NA,2,"standing029","238630",NA,"E","FALSE","TRUE",""
2,8,2023,"05,24","J","05,24J.19.1",221,197,1.5,1.3,NA,NA,2,"standing030","239685",NA,"E","FALSE","TRUE",""
2,8,2023,"05,24","N","05,24N.7.1",479,449,16,1.3,NA,NA,2,"standing031","239534",NA,"E","FALSE","TRUE",""
2,8,2023,"05,24","O","05,24O.22.1",265,264,11,1.3,NA,NA,2,"standing032","7474",NA,"E","TRUE","FALSE",""
2,13,2023,"06,06","O","06,06O.21.1",517,410,12.6,1.3,NA,NA,2,"standing034","7343",NA,"V","TRUE","FALSE",""
2,10,2023,"06,09","C","06,09C.23.1",485,340,0.9,1.3,NA,NA,2,"standing035",NA,NA,"E","FALSE","TRUE",""
2,10,2023,"06,09","N","06,09N.22.1",221,180,10.1,1.3,NA,NA,2,"standing037","231571",NA,"E","TRUE","FALSE",""
2,9,2023,"07,13","J","07,13J.21.1",256,NA,8.8,1.3,NA,NA,2,"standing041","7401",NA,"E","TRUE","FALSE",""
3,10,2023,"07,13","K","07,13K.22.1",400,364,7.4,3,NA,NA,2,"standing042","7227",NA,"E","TRUE","FALSE",""
2,8,2023,"07,20","O","07,20O.21.1",494,394,2.8,1.3,NA,NA,0,"standing043","7177",NA,"E","FALSE","TRUE",""
2,8,2023,"07,20","P","07,20P.21.2",387,368,9.2,1.3,NA,NA,2,"standing044","7185",NA,"E","TRUE","FALSE",""
2,8,2023,"07,20","P","07,20P.21.1",408,407,3.9,1.3,NA,NA,0,"standing045","228511",NA,"E","TRUE","FALSE",""
2,10,2023,"08,06","H","08,06H.22.1",317,301,24,1.3,NA,NA,0,"standing046","707088",NA,"E","FALSE","TRUE",""
2,9,2023,"10,20","H","10,20H.4.1",319,313,5.3,1.3,NA,NA,2,"standing051","6849",NA,"E","FALSE","TRUE",""
3,13,2023,"01,24","K","01,24K.22.1",318,202,5.8,1.3,NA,NA,1,"standing052","259211","revisar es 01,24","E","FALSE","TRUE",""
2,15,2023,"12,23","E","12,23E.21.1",297,223,2.6,1.3,NA,NA,2,"standing054","6472",NA,"V","TRUE","FALSE",""
2,15,2023,"12,23","O","12,23O.22.1",238,229,5.4,1.3,NA,NA,2,"standing055","204041",NA,"V","TRUE","FALSE",""
2,15,2023,"13,16","A","13,16A.20.1",698,743,27.4,1.3,NA,NA,1,"standing056","6163",NA,"V","TRUE","FALSE",""
2,15,2023,"13,16","L","13,16L.20.1",242,253,6.55,1.3,NA,NA,2,"standing058","6154",NA,"V","TRUE","FALSE",""
2,13,2023,"14,05","J","14,05J.22.1",299,264,0.45,1.7,NA,NA,2,"standing060","713072","Se quebró a 0.90","V","TRUE","FALSE",""
2,15,2023,"14,24","C","14,24C.22.1",263,279,7.8,1.3,NA,NA,2,"standing063","6100",NA,"V","TRUE","FALSE",""
2,15,2023,"14,24","I","14,24I.22.1",463,416,11.4,1.3,NA,NA,NA,"standing065","813513",NA,"V","TRUE","FALSE",""
2,15,2023,"14,24","B","14,24B.23.1",283,223,0.4,0.2,NA,NA,NA,"standing066","194104",NA,"V","FALSE","TRUE",""
2,13,2023,"16,05","P","16,05P.22.1",445,472,27.2,1.7,NA,NA,0,"standing073","5633",NA,"V","FALSE","TRUE",""
2,13,2023,"17,01","A","17,01A.22.1",242,217,1.6,1.3,NA,NA,2,"standing075","5600",NA,"E","TRUE","FALSE",""
2,13,2023,"17,01","J","17,01J.23.1",385,322,12.6,1.3,NA,NA,1,"standing078","116051",NA,"E","TRUE","FALSE",""
2,13,2023,"17,01","K","17,01K.21.1",238,206,1.3,1.3,NA,NA,2,"standing079","5587",NA,"E","TRUE","FALSE",""
2,13,2023,"17,01","L","17,01L.22.1",250,228,8.2,1.3,NA,NA,2,"standing080","5585",NA,"E","TRUE","FALSE",""
2,13,2023,"17,01","L","17,01L.22.2",236,223,10,1.3,NA,NA,2,"standing081","175180",NA,"E","FALSE","TRUE",""
2,13,2023,"17,01","O","17,01O.21.1",255,254,3.2,1.3,NA,NA,2,"standing082","5594",NA,"E","TRUE","FALSE",""
2,13,2023,"17,01","O","17,01O.21.2",294,316,4.3,1.3,NA,NA,2,"standing083","5597",NA,"E","TRUE","FALSE",""
3,13,2023,"17,08","N","17,08N.21.1",529,589,6.6,2.9,NA,NA,2,"standing084","5542",NA,"E","TRUE","FALSE",""
2,15,2023,"18,23","G","18,23G.22.1",232,218,10.8,1.3,NA,NA,1,"standing086","5446",NA,"V","TRUE","FALSE",""
2,15,2023,"18,23","O","18,23O.2.1",516,511,7.1,1.3,NA,NA,2,"standing087","5421",NA,"V","FALSE","TRUE",""
2,13,2023,"19,02","M","19,02M.19.1",270,127,0.4,0.54,NA,NA,2,"standing088",NA,NA,"E","FALSE","TRUE",""
2,13,2023,"19,02","O","19,02O.23.1",203,182,1.6,NA,NA,NA,NA,"standing089",NA,"No tiene tag pero está al lado del árbol 719037 es un Cecropia","E",NA,NA,""
2,13,2023,"19,06","G","19,06G.23.1",883,1017,5.3,1.3,NA,NA,NA,"standing091","5308",NA,"V","TRUE","FALSE",""
2,14,2023,"19,08","H","19,08H.22.1",388,353,1.8,1.3,NA,NA,2,"standing092","5323",NA,"V","TRUE","FALSE",""
2,14,2023,"19,12","N","19,12N.20.1",213,NA,1.85,1.3,NA,NA,0,"standing094","619102",NA,"V","TRUE","FALSE",""
2,14,2023,"19,12","I","19,12I.23.1",331,297,1.3,NA,NA,NA,NA,"standing095","5196",NA,"V","TRUE","FALSE",""
2,16,2023,"19,19","B","19,19B.22.1",375,357,8,1.8,NA,NA,1,"standing098","5162",NA,"V","TRUE","FALSE",""
2,16,2023,"19,19","C","19,19C.21.1",613,623,7.2,1.3,NA,NA,2,"standing099","5380",NA,"V","TRUE","FALSE",""
2,16,2023,"19,19","F","19,19F.3.1",403,404,1.1,0.5,NA,NA,2,"standing101","172649",NA,"V","FALSE","TRUE",""
3,1,2023,"21,08","P","21,08P.2.1",341,237,0.45,0.3,NA,NA,2,"standing103","4909","rajado",NA,"FALSE","TRUE",""
3,1,2023,"21,10","G","21,10G.23.1",268,268,1.3,0.65,NA,NA,2,"standing105","5015",NA,"E","TRUE","FALSE",""
3,1,2023,"21,15","J","21,15J.21.1",509,223,1.4,1.3,NA,NA,2,"standing106","5041",NA,"E","*","*",""
2,16,2023,"22,19","D","22,19D.8.1",265,178,2,1.3,NA,NA,2,"standing108","4855",NA,"V","FALSE","TRUE",""
3,1,2023,"23,03","K","23,03K.9.1",295,239,4.6,1.3,NA,NA,2,"standing110",NA,NA,"E","TRUE","FALSE",""
3,1,2023,"23,06","K","23,06K.5.1",513,498,22.6,1.3,NA,NA,1,"standing111","4585",NA,"E","FALSE","TRUE",""
3,1,2023,"23,17","B","23,17B.22.1",228,176,2.5,1.3,NA,NA,2,"standing112","147565","El tag es 147565 y no 147585","E","TRUE","FALSE",""
2,16,2023,"23,23","P","23,23P.2.1",668,622,1.9,1.3,NA,NA,2,"standing114",NA,NA,"V","FALSE","TRUE",""
2,16,2023,"23,23","J","23,23J.22.1",373,255,2.8,1.3,NA,NA,2,"standing115","153697",NA,"V","TRUE","FALSE",""
3,1,2023,"24,09","E","24,09E.6.1",232,261,0.7,0.35,NA,NA,2,"standing116","146393",NA,"E","FALSE","TRUE",""
3,1,2023,"24,09","I","24,09I.6.1",222,79,1.4,1.3,NA,NA,2,"standing117","146601",NA,"E","FALSE","TRUE",""
3,13,2023,"24,15","K","24,15K.20.1",685,734,30.6,3,NA,NA,1,"standing118","4394",NA,"E","TRUE","FALSE",""
3,1,2023,"26,08","G","26,08G.21.1",433,353,1.3,0.65,NA,NA,2,"standing120","4219",NA,"E","TRUE","FALSE",""
2,16,2023,"26,21","K","26,21K.21.1",450,423,11,1.3,NA,NA,1,"standing124","4089",NA,"V","TRUE","FALSE",""
2,28,2023,"29,13","G","29,13G.23.1",222,216,14.8,1.3,NA,NA,0,"standing127","117371",NA,"V",NA,NA,""
2,28,2023,"31,21","F","31,21F.21.1",652,559,1,0.5,NA,NA,2,"standing128","3441",NA,"V","TRUE","FALSE",""
3,2,2023,"32,07","A","32,07A.23.1",238,112,15,1.3,NA,NA,0,"standing131","932093",NA,"E","TRUE","FALSE",""
3,2,2023,"32,07","B","32,07B.22.1",212,105,1.25,0.61,NA,NA,2,"standing132",NA,NA,"E","TRUE","FALSE",""
3,2,2023,"32,07","N","32,07N.20.1",295,NA,9.2,1.3,NA,NA,2,"standing133","96459",NA,"E","TRUE","FALSE",""
3,2,2023,"32,07","L","32,07L.23.1",1620,NA,10.1,10.7,NA,NA,2,"standing134","2999","La medida fue hecha en las gambas, no hay donde más medirlo","E","FALSE","TRUE","BUTTRESS;"
2,28,2023,"32,24","H","32,24H.23.1",461,NA,24.9,3.6,NA,NA,1,"standing135","104784","Escalera está ala altura de la pintura del dendrometro","V",NA,NA,""
2,28,2023,"32,24","I","32,24I.23.1",499,416,25.2,1.3,NA,NA,0,"standing136","104880",NA,"V","TRUE","FALSE",""
3,2,2023,"33,12","G","33,12G.23.1",253,NA,19.7,1.3,NA,NA,1,"standing137","832380",NA,"E","TRUE","FALSE",""
2,28,2023,"33,21","G","33,21G.22.1",287,228,10.5,1.3,NA,NA,2,"standing138","3106",NA,"V","TRUE","FALSE",""
3,1,2023,"34,04","D","34,04D.21.1",311,323,12.6,1.3,NA,NA,2,"standing139","90806",NA,"E","TRUE","FALSE",""
3,1,2023,"34,04","E","34,04E.21.1",361,378,8.6,1.5,NA,NA,2,"standing140","2921",NA,"E","TRUE","FALSE",""
3,2,2023,"34,15","A","34,15A.20.1",461,293,3.3,1.3,NA,NA,2,"standing141",NA,"Correguir altura correcta 3.30m","E","TRUE","FALSE",""
3,2,2023,"34,15","J","34,15J.21.1",262,NA,14.6,1.3,NA,NA,1,"standing142","633201",NA,"E","TRUE","FALSE",""
3,2,2023,"34,15","K","34,15K.20.1",206,166,0.6,0.3,NA,NA,1,"standing143","87643",NA,"E","TRUE","FALSE",""
3,2,2023,"34,15","K","34,15K.23.1",373,168,18,1.3,NA,NA,1,"standing144",NA,NA,"E","TRUE","FALSE",""
3,2,2023,"35,17","D","35,17D.21.1",280,117,1.2,0.6,NA,NA,2,"standing146","2692",NA,"V","FALSE","TRUE",""
3,1,2023,"36,04","L","36,04L.19.1",949,433,1.8,1.3,NA,NA,2,"standing148","2274",NA,"E","TRUE","FALSE",""
3,13,2023,"36,10","N","36,10N.23.1",551,520,18.8,3.5,NA,NA,1,"standing149","2318","Escalera","E","TRUE","FALSE",""
3,2,2023,"36,10","O","36,10O.23.1",279,258,12.1,1.3,NA,NA,2,"standing150","76631",NA,"E",NA,NA,""
3,2,2023,"36,13","F","36,13F.23.1",347,309,13,1.3,NA,NA,1,"standing151","2502",NA,"E","FALSE","TRUE",""
3,3,2023,"38,11","D","38,11D.22.1",240,229,7.5,1.8,NA,NA,1,"standing154","72061",NA,"R","TRUE","FALSE",""
3,1,2023,"39,07","N","39,07N.21.1",399,361,0.85,0.43,NA,NA,1,"standing156","61292","Se quebró a 0.85","E","TRUE","FALSE",""
3,3,2023,"39,15","B","39,15B.23.1",255,NA,6,1.3,NA,NA,2,"standing157","1824",NA,"R","TRUE","FALSE",""
3,3,2023,"39,15","C","39,15C.21.1",445,412,11.7,1.3,NA,NA,0,"standing158","2006",NA,"R","TRUE","FALSE",""
3,3,2023,"42,12","C","42,12C.3.1",245,162,9,1.3,NA,NA,2,"standing160",NA,NA,"E","FALSE","TRUE",""
3,6,2023,"42,12","N","42,12N.9.2",238,1.08,0.9,0.45,NA,NA,2,"standing161",NA,NA,"E","FALSE","TRUE",""
3,13,2023,"42,12","P","42,12P.22.2",545,496,14.4,2.8,NA,NA,2,"standing163","1258",NA,"E","FALSE","TRUE",""
3,6,2023,"42,12","P","42,12P.22.3",322,265,7.4,1.8,NA,NA,2,"standing164","1259",NA,"E","FALSE","TRUE",""
3,3,2023,"42,21","J","42,21J.22.1",537,180,0.54,0.27,NA,NA,2,"standing165","1388",NA,"R","FALSE","TRUE",""
3,6,2023,"43,10","K","43,10K.22.1",240,233,2.4,1.3,NA,NA,2,"standing167","41676",NA,"E","TRUE","FALSE",""
3,6,2023,"43,15","B","43,15B.22.1",214,193,13,1.3,NA,NA,2,"standing168","42250",NA,"E","FALSE","TRUE",""
3,6,2023,"43,15","F","43,15F.22.1",233,224,9.7,1.3,NA,NA,2,"standing170","17999",NA,"E","TRUE","FALSE",""
3,6,2023,"43,15","H","43,15H.0.2",221,177,1.2,0.6,NA,NA,2,"standing171","1284",NA,"E","FALSE","TRUE",""
3,6,2023,"43,15","J","43,15J.9.1",279,244,1.7,1.3,NA,NA,2,"standing172",NA,"Completamente hueco","E","FALSE","TRUE","CH;"
3,6,2023,"44,13","F","44,13F.23.1",430,380,9.1,1.3,NA,NA,2,"standing174","1086",NA,"E","TRUE","FALSE",""
3,6,2023,"44,13","H","44,13H.23.1",752,865,18.5,1.3,NA,NA,2,"standing175",NA,"estaba con banda esta en 43,13 en 12","E","FALSE","TRUE",""
3,8,2023,"46,21","C","46,21C.23.1",252,247,5,1.3,NA,NA,2,"standing177","683",NA,"R","TRUE","FALSE",""
3,8,2023,"46,21","L","46,21L.23.1",253,113,7.1,1.3,NA,NA,2,"standing178","29287",NA,"R","FALSE","TRUE",""
3,7,2023,"47,05","D","47,05D.23.1",1948,NA,33.8,7.05,NA,NA,2,"standing179","503","4070mm de diametro. Medido con cinta diametrica. Medido en las gambas","E","TRUE","FALSE","BUTTRESS;"
3,7,2023,"47,10","F","47,10F.20.1",415,387,1.16,0.6,NA,NA,2,"standing180","446310",NA,"V","FALSE","TRUE",""
3,7,2023,"47,10","G","47,10G.6.1",228,196,1,0.5,NA,NA,2,"standing181","550",NA,"V","FALSE","TRUE",""
3,13,2023,"47,17","A","47,17A.22.1",752,690,12.8,3.8,NA,NA,2,"standing182","366",NA,"E","FALSE","TRUE",""
3,13,2023,"47,17","N","47,17N.22.1",727,727,29,31.1,NA,NA,1,"standing184","361",NA,"E","TRUE","FALSE",""
3,7,2023,"49,04","I","49,04I.20.1",302,261,6.8,1.3,NA,NA,2,"standing185","199","altura correcta 6.8m","R","TRUE","FALSE",""
3,7,2023,"49,12","H","49,12H.8.1",218,181,1.4,1.3,NA,NA,2,"standing186","234",NA,"V","TRUE","FALSE",""
3,7,2023,"49,12","J","49,12J.19.1",248,248,3.6,1.3,NA,NA,2,"standing187","10738",NA,"V","TRUE","FALSE",""
3,7,2023,"49,21","F","49,21F.21.1",208,199,7.1,1.3,NA,NA,2,"standing188","12294","medido con la bara","V","TRUE","FALSE",""
3,7,2023,"49,24","A","49,24A.22.1",543,388,16.4,1.3,NA,NA,2,"standing189","7",NA,"V","TRUE","FALSE",""
2,14,2024,"01,21","K","01,21K.8.1",307,293,1.1,0.55,NA,NA,2,"standing002","8207",NA,"E","TRUE","FALSE",""
2,14,2024,"01,21","L","01,21L.20.1",802,593,7.1,1.3,NA,NA,2,"standing003","8208",NA,"E","TRUE","FALSE",""
3,12,2024,"01,21","P","01,21P.8.1",447,509,13.7,2.8,NA,NA,2,"standing004","8214",NA,"E","FALSE","TRUE",""
2,14,2024,"01,24","M","01,24M.9.1",429,389,2.9,1.3,NA,NA,2,"standing005","8188","Rajado","E","FALSE","TRUE",""
2,15,2024,"02,16","N","02,16N.22.1",320,330,4.9,1.3,NA,NA,2,"standing006","253219",NA,"E","TRUE","FALSE",""
2,15,2024,"02,16","F","02,16F.23.1",308,297,13.4,1.5,NA,NA,2,"standing007","257727",NA,"E","TRUE","FALSE",""
2,16,2024,"03,09","D","03,09D.21.1",459,361,6.7,1.3,NA,NA,2,"standing008","8040",NA,"E","TRUE","FALSE",""
2,16,2024,"03,09","I","03,09I.21.1",358,258,9.4,1.3,NA,NA,2,"standing009","8050",NA,"E","TRUE","FALSE",""
2,16,2024,"03,09","J","03,09J.20.1",565,551,15.3,1.3,NA,NA,1,"standing010","8048",NA,"E","FALSE","TRUE",""
2,16,2024,"03,09","N","03,09N.8.1",364,320,2.6,1.3,NA,NA,2,"standing012","268164",NA,NA,"FALSE","TRUE",""
2,16,2024,"03,09","N","03,09N.21.1",211,199,4.1,1.3,NA,NA,2,"standing013","268197",NA,NA,"TRUE","FALSE",""
3,12,2024,"03,12","A","03,12A.3.1",598,586,35.7,3.5,NA,NA,1,"standing014","7902",NA,"E","FALSE","TRUE",""
2,15,2024,"03,12","E","03,12E.21.1",267,207,0.5,0.27,NA,NA,2,"standing015","252102",NA,"E","FALSE","TRUE",""
2,14,2024,"03,23","C","03,23C.24.1",451,378,11,1.3,NA,NA,2,"standing017","8155",NA,"E","TRUE","FALSE",""
2,14,2024,"03,23","H","03,23H.24.1",312,257,6.4,1.3,NA,NA,2,"standing018","8166",NA,"E","FALSE","TRUE",""
2,20,2024,"05,03","E","05,03E.19.1",343,231,2.5,1.3,NA,NA,2,"standing019","7656",NA,"E","FALSE","TRUE",""
2,20,2024,"05,03","G","05,03G.7.1",361,328,1.21,0.55,NA,NA,2,"standing020","7660",NA,"E","TRUE","FALSE",""
2,16,2024,"05,12","A","05,12A.22.1",247,235,4.9,1.3,NA,NA,2,"standing021","236900",NA,"E","TRUE","FALSE",""
2,14,2024,"05,20","A","05,20A.7.1",408,384,9.4,1.3,NA,NA,2,"standing022","238573",NA,"E","FALSE","TRUE",""
3,12,2024,"05,20","F","05,20F.24.1",305,357,12.1,NA,NA,NA,2,"standing023","7766","Escalera verificar altura con el censo tenia banda","E","TRUE","FALSE",""
2,14,2024,"05,20","K","05,20K.21.1",267,252,4.1,1.3,NA,NA,1,"standing025","7497",NA,"E","TRUE","FALSE",""
2,14,2024,"05,20","P","05,20P.3.1",344,344,12.9,1.3,NA,NA,2,"standing026","238630",NA,"E","FALSE","TRUE",""
2,14,2024,"05,24","N","05,24N.7.1",473,440,2.9,1.3,NA,NA,2,"standing028","239534",NA,"E","FALSE","TRUE",""
2,16,2024,"06,06","D","06,06D.24.1",355,299,5,2,NA,NA,2,"standing030","505099",NA,"E","TRUE","FALSE",""
2,16,2024,"06,09","C","06,09C.23.1",394,287,0.83,1.3,NA,NA,2,"standing032",NA,NA,"E","FALSE","TRUE",""
3,12,2024,"07,13","K","07,13K.22.1",409,389,7.3,3,NA,NA,2,"standing035","7227","se esta abriendo","E","TRUE","FALSE","AA;"
2,15,2024,"07,20","O","07,20O.21.1",423,383,2.6,1.3,NA,NA,0,"standing036","7177",NA,"E","FALSE","TRUE",""
2,15,2024,"07,20","P","07,20P.21.1",418,352,3.9,1.3,NA,NA,0,"standing038","228511",NA,"E","TRUE","FALSE",""
2,16,2024,"08,06","H","08,06H.22.1",310,282,20,1.3,NA,NA,1,"standing039","707088",NA,"E","FALSE","TRUE",""
2,16,2024,"09,12","E","09,12E.24.1",273,258,17.5,1.6,NA,NA,2,"standing040","7062",NA,"E","TRUE","FALSE",""
2,16,2024,"09,12","J","09,12J.24.1",323,311,8.5,1.3,NA,NA,2,"standing041","808260",NA,"E","TRUE","FALSE",""
2,23,2024,"10,20","H","10,20H.4.1",319,230,5.4,1.3,NA,NA,2,"standing042","6849",NA,"V","FALSE","TRUE",""
2,23,2024,"12,23","F","12,23F.24.1",310,NA,10.3,1.3,NA,NA,2,"standing045","811586",NA,"V","TRUE","FALSE",""
2,23,2024,"12,23","O","12,23O.22.1",241,210,5.2,1.3,NA,NA,2,"standing046","204041",NA,"V","TRUE","FALSE",""
2,22,2024,"13,16","A","13,16A.20.1",670,680,29.7,1.3,NA,NA,1,"standing047","6163",NA,"E","FALSE","TRUE",""
