"subplot_code","habitat","month","day","year","transect_section_letter","code_of_piece","diameter_one.mm","diameter_two.mm","height","POM","penetration.200mm","penetration.200mm.1","branches","uniqid","tag","notes","observer","MC","MS","years_present","first_appearance","last_ppearance","coded_notes","pen.hit.mm","pendensity.kgm3","pen_density","b","mean_diameter_at1.3_mm","Diameter.at.top.of.snag","volume_m3","AGB.kg.dry.mass","k.volume.yr","k.mass.yr"
"03,09","low_plateau",2,8,2022,"J","03,09J.20.1",642,587,17.8,1.3,NA,NA,1,"standing025",8048,NA,"E","FALSE","TRUE",5,2020,2024,"",NA,271,FALSE,0.0553342766001766,642,NA,5.04182761723385,4201.64030422278,0.243240394088418,0.260486013783327
"03,09","low_plateau",2,10,2023,"J","03,09J.20.1",580,561,17.1,1.3,NA,NA,1,"standing013",8048,NA,"E","FALSE","TRUE",5,2020,2024,"",NA,271,FALSE,0.0576701612036151,580,NA,3.95321133467227,3238.10727228329,0.163630379898273,0.0673050788256299
"03,09","low_plateau",2,16,2024,"J","03,09J.20.1",565,551,15.3,1.3,NA,NA,1,"standing010",8048,NA,"E","FALSE","TRUE",5,2020,2024,"",NA,271,FALSE,0.0582728157686776,565,NA,3.35649698061249,3027.33866463225,NA,NA
"03,09","low_plateau",3,10,2023,"L","03,09L.23.1",304,NA,5.5,3,NA,NA,2,"standing014",268184,"Escalera","E",NA,NA,1,2023,2023,"",NA,271,FALSE,0.0549669619444896,333.776476435515,264.968326591066,0.388851493599637,105.378754765502,NA,NA
"03,09","low_plateau",2,24,2021,"N","03,09N.21.1",212,NA,15.7,1.3,NA,NA,2,"standing025",268197,NA,"E","TRUE","FALSE",4,2021,2024,"",NA,271,FALSE,0.0808183232675894,212,66.208074024266,0.26044034683867,70.5793339932796,0.0927202918669633,0.0927202918669633
"03,09","low_plateau",2,8,2022,"N","03,09N.21.1",206,NA,14.8,1.3,NA,NA,2,"standing027",268197,NA,"E","TRUE","FALSE",4,2021,2024,"",NA,271,FALSE,0.0814786557028854,206,68.5740591558744,0.237377938509313,64.3294213360238,0.694438601254432,0.694438601254432
"03,09","low_plateau",2,10,2023,"N","03,09N.21.1",213,199,4.1,1.3,NA,NA,2,"standing016",268197,NA,"E","TRUE","FALSE",4,2021,2024,"",NA,271,FALSE,0.080710087773729,213,169.915952874846,0.11853579079376,32.1231993051089,0.01938473375422,0.01938473375422
"03,09","low_plateau",2,16,2024,"N","03,09N.21.1",211,199,4.1,1.3,NA,NA,2,"standing013",268197,NA,NA,"TRUE","FALSE",4,2021,2024,"",NA,271,FALSE,0.0809270705150962,211,168.218265576548,0.116260133810701,31.5064962627,NA,NA
"03,09","low_plateau",2,16,2018,"N","03,09N.8.1",393,NA,26.6,1.3,43,NA,1,"standing014",268164,"ramas","R",NA,NA,7,2018,2024,"",2.15,294.508948562999,TRUE,0.0666221865120527,393,NA,2.82334969084527,1286.83662460126,0,0.0753080912684699
"03,09","low_plateau",1,29,2019,"N","03,09N.8.1",393,NA,26.6,1.3,54,NA,1,"standing014",268164,"Ramas. Sin corteza","R",NA,NA,7,2018,2024,"",2.7,272.639240705093,TRUE,0.0666221865120527,393,NA,2.82334969084527,1193.48653701292,0.0041166138452748,0.0737325864960752
"03,09","low_plateau",2,6,2020,"N","03,09N.8.1",399,NA,25.7,1.3,76,NA,1,"standing020",268164,NA,"R","FALSE","TRUE",7,2018,2024,"",3.8,242.835607371308,TRUE,0.0662736949965789,399,NA,2.8117509405857,1108.65359321019,0.0662235469249145,0.0330344863223734
"03,09","low_plateau",2,24,2021,"N","03,09N.8.1",378,NA,26.8,1.3,NA,NA,1,"standing024",268164,NA,"E","FALSE","TRUE",7,2018,2024,"",NA,271,FALSE,0.0675172410857952,378,NA,2.63157849114476,1072.62810902119,0.183031977063644,0.10506265980102
"03,09","low_plateau",2,8,2022,"N","03,09N.8.1",363,NA,24.2,1.3,NA,NA,1,"standing026",268164,NA,"E","FALSE","TRUE",7,2018,2024,"",NA,271,FALSE,0.0684485423969542,363,NA,2.19142469030081,965.65288065402,0.125204551110048,0.0505590459177902
"03,09","low_plateau",2,10,2023,"N","03,09N.8.1",356,329,22.2,1.3,NA,NA,1,"standing015",268164,NA,"E","FALSE","TRUE",7,2018,2024,"",NA,271,FALSE,0.068896400775449,356,NA,1.93352995528588,918.044061660991,2.05287130631957,2.61365054763757
"03,09","low_plateau",2,16,2024,"N","03,09N.8.1",364,320,2.6,1.3,NA,NA,2,"standing012",268164,NA,NA,"FALSE","TRUE",7,2018,2024,"",NA,271,FALSE,0.0683852686294007,364,333.036808004007,0.248199112591047,67.2619595121737,NA,NA
"03,12","low_plateau",3,2,2017,"A","03,12A.3.1",666,NA,30.5,3.5,30,NA,1,"standing011",7902,"sin corteza. Escalera","R",NA,NA,8,2017,2024,"",1.5,332.705378088107,TRUE,0.0336917723780314,717.240758229157,NA,10.7827043061398,6815.71360480818,-0.0170297105632658,0.51254136756878
"03,12","low_plateau",3,13,2018,"A","03,12A.3.1",672,NA,30.5,3.5,151,NA,1,"standing015",7902,"sin corteza. Escalera","R",NA,NA,8,2017,2024,"",7.55,192.447373736665,TRUE,0.0334854929684279,723.374034410534,NA,10.9679031047447,4082.41776759838,0.16830217487434,0.116409464415596
"03,12","low_plateau",2,28,2019,"A","03,12A.3.1",615,717,30.5,3.5,112,NA,1,"standing015",7902,NA,"R","FALSE","TRUE",8,2017,2024,"",5.6,212.944660734647,TRUE,0.0355241226409104,664.992217524383,NA,9.26895767870857,3633.80365524029,0.0246801779781383,0.0215150956239007
"03,12","low_plateau",3,6,2020,"A","03,12A.3.1",589,670,32.3,3.5,87,NA,1,"standing021",7902,"Escalera","R","FALSE","TRUE",8,2017,2024,"",4.35,231.967055454885,TRUE,0.0365176325764738,638.272287567404,NA,9.04299798567775,3556.45706537531,-0.090387437488181,-0.13936884123698
"03,12","low_plateau",3,10,2021,"A","03,12A.3.1",586,639,35.7,3.5,NA,NA,1,"standing026",7902,"Escalera","E","FALSE","TRUE",8,2017,2024,"",NA,271,FALSE,0.036635079640189,635.185425409518,NA,9.89845013136101,4088.31818672693,0.0148485828793609,-0.024779610067684
"03,12","low_plateau",2,22,2022,"A","03,12A.3.1",592,645,34.5,3.5,NA,NA,1,"standing028",7902,"Escalera","E","FALSE","TRUE",8,2017,2024,"",NA,271,FALSE,0.0364007821981282,641.358354262854,NA,9.75255800042701,4190.8907224566,-0.0353504946347066,-0.01229370729315
"03,12","low_plateau",3,10,2023,"A","03,12A.3.1",595,579,35.4,3.5,NA,NA,1,"standing017",7902,NA,"E","FALSE","TRUE",8,2017,2024,"",NA,271,FALSE,0.0362845224729108,644.443629730393,NA,10.1034818721256,4242.73030371786,-0.0179885953972823,-0.0122305109798048
"03,12","low_plateau",3,12,2024,"A","03,12A.3.1",598,586,35.7,3.5,NA,NA,1,"standing014",7902,NA,"E","FALSE","TRUE",8,2017,2024,"",NA,271,FALSE,0.0361688474595958,647.52811816077,NA,10.2868738564452,4294.93968618275,NA,NA
"03,12","low_plateau",2,6,2020,"B","03,12B.20.1",218,163,1.4,1.3,117,NA,2,"standing022",247036,NA,"R","FALSE","TRUE",1,2020,2020,"",5.85,209.817426578891,TRUE,0.0801764211408967,218,216.259142132366,0.051839188254279,10.8767650754515,NA,NA
"03,12","low_plateau",2,24,2021,"E","03,12E.21.1",258,243,0.53,0.27,NA,NA,2,"standing028",252102,NA,"E","TRUE","FALSE",4,2021,2024,"",NA,271,FALSE,0.109307386405325,230.528149108025,250.770872700443,0.0241208006534067,6.53673697707322,0.157638960715165,0.157638960715165
"03,12","low_plateau",2,8,2022,"E","03,12E.21.1",243,213,0.51,0.27,NA,NA,2,"standing030",252102,NA,"E","FALSE","TRUE",4,2021,2024,"",NA,271,FALSE,0.110685043661689,216.817470188456,236.629832720345,0.0206029775204551,5.58340690804332,-0.0575985435417801,-0.0575985435417801
"03,12","low_plateau",2,10,2023,"E","03,12E.21.1",250,208,0.51,0.27,NA,NA,2,"standing018",252102,NA,"E","FALSE","TRUE",4,2021,2024,"",NA,271,FALSE,0.11003185574769,223.213364708793,243.484496838847,0.0218245208809182,5.91444515872883,-0.114773328412645,-0.114773328412645
"03,12","low_plateau",2,15,2024,"E","03,12E.21.1",267,207,0.5,0.27,NA,NA,2,"standing015",252102,NA,"E","FALSE","TRUE",4,2021,2024,"",NA,271,FALSE,0.108518737715316,238.763699675276,260.418342803109,0.0244788009864521,6.63375506732851,NA,NA
"03,12","low_plateau",2,10,2023,"F","03,12F.23.1",205,183,2.6,1.3,NA,NA,2,"standing019",8067,NA,"E",NA,NA,1,2023,2023,"",NA,271,FALSE,0.0815905780648623,205,184.369561120973,0.0774699802766163,20.994364654963,NA,NA
"03,23","slope",2,10,2020,"A","03,23A.20.1",275,193,2.2,1.3,52,NA,2,"standing023",249574,NA,"R","TRUE","FALSE",2,2020,2021,"",2.6,276.147096969208,TRUE,0.0748340723387146,275,257.08851258897,0.122344471449529,33.7850706210195,0.0221549171968375,0.0409697800948912
"03,23","slope",2,25,2021,"A","03,23A.20.1",272,202,2.2,1.3,NA,NA,2,"standing029",249574,NA,"V","TRUE","FALSE",2,2020,2021,"",NA,271,FALSE,0.0750863600602378,272,254.226179750268,0.11966374510005,32.4288749221134,NA,NA
"03,23","slope",2,25,2021,"C","03,23C.21.1",330,NA,17.1,1.3,NA,NA,1,"standing030",802380,NA,"V","TRUE","FALSE",1,2021,2021,"",NA,271,FALSE,0.0706406765324536,330,NA,1.27974053015996,753.792215707566,NA,NA
"03,23","slope",2,14,2024,"C","03,23C.24.1",451,378,11,1.3,NA,NA,2,"standing017",8155,NA,"E","TRUE","FALSE",1,2024,2024,"",NA,271,FALSE,0.0634560587764841,451,243.701366853679,1.07330088727431,290.864540451338,NA,NA
"03,23","slope",2,14,2024,"H","03,23H.24.1",312,257,6.4,1.3,NA,NA,2,"standing018",8166,NA,"E","FALSE","TRUE",1,2024,2024,"",NA,271,FALSE,0.0719307342654276,312,216.189738926828,0.354427281411812,96.0497932626011,NA,NA
"03,23","slope",1,31,2017,"M","03,23M.4.1",611,NA,11.5,1.3,98,NA,2,"standing019",7820,"con corteza","R",NA,NA,2,2017,2018,"",4.9,222.797877630162,TRUE,0.056472577524099,611,343.462064843101,2.11092482342996,470.30957049702,3.11213993472386,3.40883327920261
"03,23","slope",2,15,2018,"M","03,23M.4.1",445,168,0.68,0.34,NA,17,2,"standing023",7820,"Sin corteza. Irregular 168 diametro","R",NA,NA,2,2017,2018,"",11.7647058823529,165.599403125835,TRUE,0.0919287515378501,407.41107201837,431.30629831539,0.0939480059138415,15.5577337041946,NA,NA
"03,23","slope",1,31,2017,"P","03,23P.7.1",298,NA,7.5,1.3,32,NA,2,"standing018",402962,"corteza","R",NA,NA,1,2017,2017,"",1.6,325.510739725238,TRUE,0.0729866573954214,298,189.535475092002,0.35580356548983,115.817881799472,NA,NA
"05,03","low_plateau",1,18,2019,"E","05,03E.19.1",370,NA,2.9,1.3,35,NA,2,"standing020",7656,"31 grados. Corteza, tiene termitas","R",NA,NA,6,2019,2024,"",1.75,315.77820218482,TRUE,0.0680092384553655,370,331.851713849641,0.280767018626249,88.6601043745888,-0.0433263391838902,0.0264043478985378
"05,03","low_plateau",2,5,2020,"E","05,03E.19.1",355,NA,3.4,1.3,43,NA,2,"standing025",7656,"correccion de inclinacion son 21 grados","R","TRUE","FALSE",6,2019,2024,"",2.15,294.508948562999,TRUE,0.0689610984271112,355,307.138714032371,0.293198997078846,86.3497283494167,-0.025269338133836,0.0579212292293699
"05,03","low_plateau",2,24,2021,"E","05,03E.19.1",368,304,3.2,1.3,NA,NA,2,"standing032",7656,NA,"E","TRUE","FALSE",6,2019,2024,"",NA,271,FALSE,0.0681339000071603,368,323.315468148981,0.300702344729958,81.4903354218186,0.270728339682747,0.270728339682747
"05,03","low_plateau",2,9,2022,"E","05,03E.19.1",335,271,2.9,1.3,NA,NA,2,"standing033",7656,NA,"V","TRUE","FALSE",6,2019,2024,"",NA,271,FALSE,0.0702948053530692,335,299.363586574128,0.229382874359785,62.1627589515018,-0.162611528131123,-0.162611528131123
"05,03","low_plateau",2,13,2023,"E","05,03E.19.1",358,270,3,1.3,NA,NA,2,"standing020",7656,NA,"E","TRUE","FALSE",6,2019,2024,"",NA,271,FALSE,0.0687675488978296,358,318.501808531636,0.26988719515755,73.1394298876961,0.236940610484294,0.236940610484294
"05,03","low_plateau",2,20,2024,"E","05,03E.19.1",343,231,2.5,1.3,NA,NA,2,"standing019",7656,NA,"E","FALSE","TRUE",6,2019,2024,"",NA,271,FALSE,0.0697520073002291,343,315.458784644217,0.212951292425397,57.7098002472826,NA,NA
"05,03","low_plateau",1,23,2017,"G","05,03G.7.1",516,NA,1.1,0.55,19,NA,2,"standing022",7660,NA,"R",NA,NA,8,2017,2024,"",0.95,388.378544009961,TRUE,0.0784235785486551,486.525386205081,494.216557818412,0.207749973495374,80.6856322242413,0.0317170795458298,0.421238120258258
"05,03","low_plateau",2,20,2018,"G","05,03G.7.1",508,NA,1.1,0.55,60,NA,2,"standing026",7660,"corteza","R",NA,NA,8,2017,2024,"",3,263.080337729905,TRUE,0.078782960860426,478.853271019018,486.458122656104,0.201264150447669,52.9486406726951,-0.0745343383518577,0.0229155931094296
"05,03","low_plateau",1,18,2019,"G","05,03G.7.1",527,449,1.1,0.55,80,NA,2,"standing022",7660,NA,"R",NA,NA,8,2017,2024,"",4,238.652739066863,TRUE,0.0779384215382797,497.077889129338,504.886886316991,0.216838441049605,51.7490878914769,0.00771807839701952,0.960737775398371
"05,03","low_plateau",2,5,2020,"G","05,03G.7.1",525,NA,1.1,0.55,NA,3,2,"standing027",7660,NA,"R","TRUE","FALSE",8,2017,2024,"",66.6666666666667,92.0185165571687,TRUE,0.0780258741151237,495.158967266499,502.9466152826,0.215171306774363,19.7997444550443,0.0184756169249618,-1.06165338023142
"05,03","low_plateau",2,24,2021,"G","05,03G.7.1",508,399,1.16,0.55,NA,NA,2,"standing034",7660,NA,"E","TRUE","FALSE",8,2017,2024,"",NA,271,FALSE,0.078782960860426,478.853271019018,484.164072216019,0.21123238320346,57.2439758481377,0.444161483365982,0.444161483365982
"05,03","low_plateau",2,9,2022,"G","05,03G.7.1",418,311,1.1,0.55,NA,NA,2,"standing034",7660,NA,"V","TRUE","FALSE",8,2017,2024,"",NA,271,FALSE,0.0832679612066617,392.69391321123,399.288436356356,0.135476390633899,36.7141018617866,-0.0134790012582418,-0.0134790012582418
"05,03","low_plateau",2,13,2023,"G","05,03G.7.1",399,315,1.24,0.55,NA,NA,2,"standing021",7660,NA,"E","TRUE","FALSE",8,2017,2024,"",NA,271,FALSE,0.0843379215662642,374.543509225075,376.443605943015,0.137314839466214,37.2123214953439,0.225361774135187,0.225361774135187
"05,03","low_plateau",2,20,2024,"G","05,03G.7.1",361,328,1.21,0.55,NA,NA,2,"standing020",7660,NA,"E","TRUE","FALSE",8,2017,2024,"",NA,271,FALSE,0.0866398411130748,338.288160286157,340.936302346919,0.109608465708549,29.7038942070168,NA,NA
"05,03","low_plateau",3,13,2018,"O","05,03O.8.1",888,860,11.5,3.6,12,NA,2,"standing027",7621,"Escalera. Irregular 860. Sin corteza","R",NA,NA,3,2018,2020,"",0.6,453.793969243666,TRUE,0.0264834962953398,943.771219426927,720.360745722269,6.29078109365926,2854.71852213465,-0.0280178006006893,-0.000903992950859726
"05,03","low_plateau",2,28,2019,"O","05,03O.8.1",900,860,11.5,3.6,13,NA,2,"standing023",7621,NA,"R",NA,NA,3,2018,2020,"",0.65,441.655194699221,TRUE,0.0261747668277006,955.845918579869,731.87819905713,6.46952728880603,2857.30033434955,0.0600578396453647,0.17029199621985
"05,03","low_plateau",3,6,2020,"O","05,03O.8.1",880,878,11.3,3.6,18,NA,2,"standing028",7621,"Escalera","R","FALSE","TRUE",3,2018,2020,"",0.9,395.557166286617,TRUE,0.0266916425122979,935.716630314569,716.512906329951,6.09241895611009,2409.89997810978,NA,NA
"05,12","low_plateau",2,8,2022,"A","05,12A.22.1",263,NA,8.4,1.3,NA,NA,2,"standing036",236900,NA,"V","TRUE","FALSE",3,2022,2024,"",NA,271,FALSE,0.0758602648449572,263,153.476299089265,0.292676328237065,79.3152849522447,0.321133860799661,0.321133860799661
"05,12","low_plateau",2,9,2023,"A","05,12A.22.1",259,233,5.3,1.3,NA,NA,2,"standing023",236900,NA,"E","TRUE","FALSE",3,2022,2024,"",NA,271,FALSE,0.0762127621659564,259,190.943393122893,0.212285794869303,57.529450409581,0.151884217879041,0.151884217879041
"05,12","low_plateau",2,16,2024,"A","05,12A.22.1",247,235,4.9,1.3,NA,NA,2,"standing021",236900,NA,"E","TRUE","FALSE",3,2022,2024,"",NA,271,FALSE,0.0773038758426023,247,186.997338399326,0.182372124169538,49.4228456499448,NA,NA
"05,12","low_plateau",1,26,2017,"I","05,12I.5.1",302,NA,1,0.5,NA,1,2,"standing023",269297,"se quebró después del último censo está hueco por dentro","R",NA,NA,1,2017,2017,"CH;AA;",200,63.4241030707988,TRUE,0.0927457265309999,280.403724014223,288.315150408833,0.0635116194392497,4.02816749750832,NA,NA
"05,20","low_plateau",1,31,2017,"A","05,20A.7.1",487,NA,27.9,1.3,68,NA,1,"standing024",238573,NA,"R",NA,NA,7,2017,2024,"",3.4,252.159410506215,TRUE,0.0616897327541462,487,NA,4.54736756837403,1925.09408547155,0.31828429029215,0.293531620103103
"05,20","low_plateau",2,15,2018,"A","05,20A.7.1",423,NA,26.9,1.3,NA,NA,1,"standing029",238573,"sin corteza","R",NA,NA,7,2017,2024,"",NA,271,FALSE,0.0649302474669814,423,NA,3.30773683154493,1435.39952057372,0.183344707417951,-0.345102321363118
"05,20","low_plateau",2,1,2019,"A","05,20A.7.1",422,402,22.5,1.3,19,NA,1,"standing024",238573,"Sin corteza","R",NA,NA,7,2017,2024,"",0.95,388.378544009961,TRUE,0.0649846853622175,422,NA,2.75362854106865,2026.97704618973,-0.141773622894045,0.179987664191256
"05,20","low_plateau",2,7,2020,"A","05,20A.7.1",453,399,22.5,1.3,57,NA,1,"standing029",238573,NA,"R","FALSE","TRUE",7,2017,2024,"",2.85,267.691348734915,TRUE,0.063354288698936,453,NA,3.17304956809234,1693.09443145697,-0.203600949497622,-0.0346918957436646
"05,20","low_plateau",2,25,2021,"A","05,20A.7.1",457,385,27.1,1.3,NA,NA,1,"standing036",238573,"medir altura","V","FALSE","TRUE",7,2017,2024,"",NA,271,FALSE,0.063152089594479,457,NA,3.88955238861207,1752.86181468327,1.5308074316481,2.03939958086319
"05,20","low_plateau",3,10,2023,"A","05,20A.7.1",420,385,9.4,1.3,NA,NA,2,"standing024",238573,"No fue medido en el 2022. No estaba en el formulario parece que fue borrado por error o accidente.","E","FALSE","TRUE",7,2017,2024,"",NA,271,FALSE,0.0650939492256652,420,247.892137606412,0.841547055906973,228.05925215079,0.0615516610700659,0.0615516610700659
"05,20","low_plateau",2,14,2024,"A","05,20A.7.1",408,384,9.4,1.3,NA,NA,2,"standing022",238573,NA,"E","FALSE","TRUE",7,2017,2024,"",NA,271,FALSE,0.06576066257375,408,239.512547902737,0.791310372003925,214.445110813064,NA,NA
"05,20","low_plateau",1,31,2017,"D","05,20D.7.1",460,NA,15.7,1.5,28,NA,2,"standing025",7763,NA,"R",NA,NA,3,2017,2019,"",1.4,340.572530470624,TRUE,0.0599964806104794,465.552925185863,196.227846225308,1.42461007843216,485.183059345596,0.0329886376966172,0.261497931383879
"05,20","low_plateau",2,15,2018,"D","05,20D.7.1",453,NA,15.7,1.5,NA,NA,2,"standing030",7763,NA,"R",NA,NA,3,2017,2019,"",NA,271,FALSE,0.0603491709824818,458.500764770848,192.276395650203,1.37838084475463,373.541208928505,-0.0929738743016863,-0.265826863267705
"05,20","low_plateau",2,1,2019,"D","05,20D.7.1",473,461,15.7,1.5,33,NA,2,"standing025",7763,"sin corteza","R",NA,NA,3,2017,2019,"",1.65,322.135353545161,TRUE,0.0593554959332771,478.648490477283,203.618337359966,1.51268071338849,487.28793640835,NA,NA
"05,20","low_plateau",3,12,2024,"F","05,20F.24.1",305,357,12.1,NA,NA,NA,2,"standing023",7766,"Escalera verificar altura con el censo tenia banda","E","TRUE","FALSE",1,2024,2024,"",NA,271,FALSE,NA,305,NA,NA,NA,NA,NA
"05,20","low_plateau",2,25,2021,"J","05,20J.21.1",243,NA,15.6,1.3,NA,NA,1,"standing042",269635,NA,"V","TRUE","FALSE",3,2021,2023,"",NA,271,FALSE,0.0776793943882131,243,NA,0.633045724453723,339.048991961546,0.50422655001672,0.0108042520196276
"05,20","low_plateau",2,8,2022,"J","05,20J.21.1",242,233,9.5,1.3,NA,NA,1,"standing039",269635,NA,"E","TRUE","FALSE",3,2021,2023,"",NA,271,FALSE,0.0777742398834419,242,NA,0.382342232467543,335.405539039373,0.567123979775388,-0.0215631226235571
"05,20","low_plateau",2,8,2023,"J","05,20J.21.1",244,239,5.3,1.3,NA,NA,1,"standing025",269635,"NA E","E","TRUE","FALSE",3,2021,2023,"",NA,271,FALSE,0.0775849384033021,244,NA,0.216847019197341,342.716469777265,NA,NA
"05,20","low_plateau",2,25,2021,"K","05,20K.21.1",278,NA,13.1,1.3,NA,NA,1,"standing043",7497,NA,"V","TRUE","FALSE",4,2021,2024,"",NA,271,FALSE,0.0745845219701611,278,NA,0.695758982402846,482.09282085868,0.231354503344379,0.037859949284905
"05,20","low_plateau",2,8,2022,"K","05,20K.21.1",274,247,10.7,1.3,NA,NA,1,"standing040",7497,NA,"E","TRUE","FALSE",4,2021,2024,"",NA,271,FALSE,0.0749178611381201,274,NA,0.552055622923811,464.182001820616,0.00665913572199677,-0.0284474519552979
"05,20","low_plateau",2,8,2023,"K","05,20K.21.1",277,244,10.4,1.3,NA,NA,1,"standing026",7497,"NA E","E","TRUE","FALSE",4,2021,2024,"",NA,271,FALSE,0.074667404942737,277,NA,0.548391622681838,477.576412156409,1.00435652801124,0.0960833352314266
"05,20","low_plateau",2,14,2024,"K","05,20K.21.1",267,252,4.1,1.3,NA,NA,1,"standing025",7497,NA,"E","TRUE","FALSE",4,2021,2024,"",NA,271,FALSE,0.07551308844184,267,NA,0.200865020692706,433.824830968161,NA,NA
"05,20","low_plateau",2,1,2019,"L","05,20L.19.1",1122,1070,31.9,1.3,69,NA,1,"standing026",7496,"sin corteza. Impactado por rayo el año pasado","R",NA,NA,1,2019,2019,"",3.45,250.915504220274,TRUE,0.042493841605145,1122,NA,27.5977916294682,16138.4771130288,NA,NA
"05,20","low_plateau",2,1,2019,"L","05,20L.19.2",285,NA,9.5,1.3,47,NA,2,"standing027",238752,"Con corteza. Impactado por rayo el año pasado","R",NA,NA,1,2019,2019,"",2.35,285.767676365155,TRUE,0.0740125564388668,285,155.335332798796,0.37213056065782,106.342885623647,NA,NA
"05,20","low_plateau",2,25,2021,"L","05,20L.21.1",360,NA,1.27,0.75,NA,NA,1,"standing044",7496,NA,"V",NA,NA,2,2021,2022,"",NA,271,FALSE,0.0801903879369969,344.467352465978,NA,0.103561370613204,842.764729801312,0.541554024209359,0.326967929751586
"05,20","low_plateau",2,8,2022,"L","05,20L.21.1",318,163,0.95,0.75,NA,NA,1,"standing041",7496,NA,"E","FALSE","TRUE",2,2021,2022,"",NA,271,FALSE,0.0830435988564064,303.802373673858,NA,0.0602564948893123,607.723435384958,NA,NA
"05,20","low_plateau",2,28,2019,"M","05,20M.19.1",791,512,35.3,3,99,NA,0,"standing028",7499,"Escalera","R","TRUE","FALSE",2,2019,2020,"",4.95,222.032984560267,TRUE,0.0329727458181767,836.60466543878,NA,19.4046203875932,7773.131229757,0.956230117752484,0.703214404443877
"05,20","low_plateau",3,6,2020,"M","05,20M.19.1",787,565,13.7,3,NA,5,0,"standing033",7499,"Escalera","R","TRUE","FALSE",2,2019,2020,"",40,109.401849361187,TRUE,0.0330893493632325,832.539062216251,NA,7.45795377928132,3847.63497920442,NA,NA
"05,20","low_plateau",2,15,2018,"N","05,20N.8.1",243,NA,19.9,1.3,NA,NA,0,"standing031",238787,"corteza. Ramas","R",NA,NA,1,2018,2018,"",NA,271,FALSE,0.0776793943882131,243,NA,0.922901825394073,387.484562241766,NA,NA
"05,20","low_plateau",1,31,2017,"P","05,20P.3.1",441,NA,19.5,1.3,83,NA,2,"standing027",238630,"con corteza","R",NA,NA,8,2017,2024,"",4.15,235.695116522147,TRUE,0.0639717754497683,441,137.65610225232,1.399491196014,329.853240516238,0.37654119264772,0.236961462454933
